UniqueCount	AmbigCount
0	47011477
0	31942673
0	7585261
0	28976
0	69516
0	5196758
0	2525
0	591
0	214
0	135
0	66
0	44
0	21
0	15
0	82
0	3
0	7
0	4
0	0
0	44
0	68
0	30
0	10
0	2
0	64
0	4
0	34
0	9
0	0
0	0
0	1
0	501
0	168
0	164
0	131
0	116
0	89
0	70
0	30
0	4
0	3
0	4
0	1
0	10
0	3
0	0
0	3
0	3
0	0
0	0
0	8
0	49
0	39
0	30
0	14
0	32
0	28
0	17
0	30
0	30
0	4
0	4
0	11
0	5
0	7
0	36
0	5
0	0
0	0
0	19
0	60
0	7
0	2
0	0
0	6
0	12
0	17
0	4
0	5
0	9
0	1
0	0
0	6
0	1
0	0
0	0
0	2
0	2
0	1208
0	6761
0	61160
0	86
0	1541
0	27
0	8394
0	3177
0	0
0	18
0	373
0	6
0	0
0	0
0	16
0	10
0	24
0	18
0	0
0	8
0	12
0	3
0	0
0	2
0	0
0	1
0	1
0	2
0	1
0	0
0	1
0	9
0	1
0	3
0	0
0	9
0	6
0	5
0	10
0	13
0	450
0	23
0	18
0	30
0	5
0	6
0	78
0	38
0	30
0	23
0	13
0	1
0	18
0	18
0	10
0	2
0	9
0	0
0	0
0	0
0	4
0	0
0	15
0	3
0	2
0	1
0	1
0	74
0	69
0	75
0	75
0	75
0	75
0	69
0	69
0	69
0	72
0	17
0	0
0	7
0	5
0	2
0	294
0	857
0	798
0	0
0	181
0	26
0	144
0	120
0	28
0	53
0	13
0	9
0	10
0	10
0	0
0	2
0	2
0	2
0	2
0	0
0	10
0	11
0	10
0	5
0	124
0	93
0	174
0	174
0	2
0	1
0	1522
0	1466
0	1
0	37
0	101
0	43
0	10
0	55
0	96
0	384
0	25
0	7
0	9
0	6
0	1
0	4
0	3
0	0
0	2
0	91
0	87
0	93
0	93
0	97
0	93
0	89
0	21
0	68
0	36
0	18
0	19
0	9
0	6
0	5
0	6
0	4
0	3
0	4
0	6
0	0
0	0
0	0
0	0
0	0
0	8
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	0
0	4571
0	3864
0	4227
0	1886
0	1401
0	1591
0	1255
0	313
0	313
0	4
0	2
0	12
0	3
0	1
0	8
0	498
0	502
0	505
0	344
0	364
0	316
0	297
0	107
0	275
0	216
0	66
0	74
0	112
